"Batch.Order.ID","Market.Name","Stock.Name","Order.Type","Price","Quantity","Created.At","Quantity.Filled","GJP.User.ID"
4794,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","sell",35,10,"8/27/14 17:10",0,21351
4807,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",25,20,"8/27/14 17:15",19,21351
4818,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",65,10,"8/27/14 17:18",10,21528
4834,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",60,20,"8/27/14 17:23",20,21494
4835,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",35,20,"8/27/14 17:23",0,21494
4837,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","sell",75,10,"8/27/14 17:24",7,21494
4840,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","sell",20,10,"8/27/14 17:26",0,21494
4841,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",65,20,"8/27/14 17:27",20,21494
4845,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","sell",40,10,"8/27/14 17:30",0,21494
4848,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",5,10,"8/27/14 17:30",0,21494
4857,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",15,50,"8/27/14 17:34",0,21574
4863,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",60,50,"8/27/14 17:35",0,21574
4866,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",65,50,"8/27/14 17:35",0,21459
4870,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",50,20,"8/27/14 17:37",0,21574
4871,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",25,25,"8/27/14 17:37",25,21459
4873,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","sell",35,20,"8/27/14 17:38",0,21574
4875,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",70,25,"8/27/14 17:38",0,21459
4880,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",5,100,"8/27/14 17:40",100,9173
4887,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","sell",2,100,"8/27/14 17:41",100,9173
4918,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",5,100,"8/27/14 18:00",100,9173
4929,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are approved","buy",20,50,"8/27/14 18:04",0,9173
4930,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","sell",10,50,"8/27/14 18:05",36,9173
4931,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","sell",2,100,"8/27/14 18:05",100,9173
4957,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",5,20,"8/27/14 18:18",20,21567
4980,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","sell",20,50,"8/27/14 18:23",50,21349
5006,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",35,5,"8/27/14 18:29",5,21528
5009,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",60,50,"8/27/14 18:29",50,21314
5033,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",30,20,"8/27/14 18:38",0,21435
5037,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",30,10,"8/27/14 18:39",0,9041
5040,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",50,15,"8/27/14 18:44",27,21435
5045,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",60,50,"8/27/14 18:48",50,21314
5063,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",30,50,"8/27/14 18:55",47,8419
5075,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",50,100,"8/27/14 18:59",0,21406
5079,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",30,20,"8/27/14 19:00",0,9041
5080,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","sell",50,100,"8/27/14 19:00",40,21406
5085,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",50,100,"8/27/14 19:01",0,21406
5087,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",50,100,"8/27/14 19:01",100,21406
5091,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",30,100,"8/27/14 19:04",0,21406
5092,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",25,100,"8/27/14 19:05",0,21414
5094,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",55,10,"8/27/14 19:06",0,21414
5098,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",30,100,"8/27/14 19:08",0,21414
5100,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",40,50,"8/27/14 19:09",47,21414
5105,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",65,50,"8/27/14 19:10",50,21329
5109,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",70,50,"8/27/14 19:13",0,21322
5113,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",10,40,"8/27/14 19:15",0,21384
5118,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","buy",20,25,"8/27/14 19:16",25,21384
5120,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",20,100,"8/27/14 19:16",100,21456
5122,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",20,40,"8/27/14 19:17",0,21384
5126,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",25,100,"8/27/14 19:18",100,21456
5127,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",10,20,"8/27/14 19:18",0,21384
5132,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",12,50,"8/27/14 19:20",0,21384
5133,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",40,20,"8/27/14 19:20",0,21313
5136,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",12,23,"8/27/14 19:21",0,21384
5138,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","sell",30,15,"8/27/14 19:22",15,21557
5142,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",2,13,"8/27/14 19:22",0,21384
5143,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",1,100,"8/27/14 19:22",0,8073
5146,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",40,10,"8/27/14 19:24",0,21557
5147,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","sell",90,10,"8/27/14 19:25",0,8073
5149,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",60,15,"8/27/14 19:25",15,21557
5153,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",5,10,"8/27/14 19:26",0,21337
5159,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","buy",4,10,"8/27/14 19:27",0,21337
5160,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","buy",4,10,"8/27/14 19:28",0,21337
5162,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","sell",75,10,"8/27/14 19:29",7,8073
5163,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",5,5,"8/27/14 19:29",0,21337
5165,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",10,10,"8/27/14 19:29",0,8073
5166,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","sell",90,10,"8/27/14 19:29",0,8073
5168,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",4,7,"8/27/14 19:30",0,21337
5171,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",80,10,"8/27/14 19:31",0,8073
5173,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",5,7,"8/27/14 19:32",0,21337
5184,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","sell",40,10,"8/27/14 19:38",0,8010
5185,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",55,10,"8/27/14 19:38",1,21557
5186,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",70,10,"8/27/14 19:39",0,21557
5190,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",25,20,"8/27/14 19:44",19,21394
5191,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","sell",15,20,"8/27/14 19:45",20,21394
5192,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","sell",25,20,"8/27/14 19:46",20,21394
5197,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",62,35,"8/27/14 19:49",0,21562
5201,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",25,30,"8/27/14 19:51",0,21562
5202,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",55,85,"8/27/14 19:52",0,21562
5204,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",65,45,"8/27/14 19:55",45,21562
5209,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","sell",70,35,"8/27/14 19:56",0,21562
5210,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",75,45,"8/27/14 19:57",0,21562
5212,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",45,100,"8/27/14 19:59",100,21588
5215,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",15,40,"8/27/14 20:04",0,21448
5216,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",20,20,"8/27/14 20:05",0,21448
5217,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",70,40,"8/27/14 20:05",0,21448
5225,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",3,50,"8/27/14 20:09",0,21448
5226,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",90,50,"8/27/14 20:09",0,21448
5227,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",80,40,"8/27/14 20:09",0,21448
5228,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",70,30,"8/27/14 20:09",0,21448
5230,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",60,20,"8/27/14 20:09",0,21448
5231,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",50,10,"8/27/14 20:09",0,21448
5232,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",45,5,"8/27/14 20:10",0,21448
5233,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",30,150,"8/27/14 20:10",150,21472
5234,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",25,30,"8/27/14 20:10",29,14115
5266,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",40,20,"8/27/14 20:22",0,14115
5270,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",10,1000,"8/27/14 20:24",0,21369
5274,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",55,100,"8/27/14 20:26",100,21369
5278,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",75,100,"8/27/14 20:26",100,21369
5282,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",80,100,"8/27/14 20:27",100,21369
5283,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",25,100,"8/27/14 20:28",96,15729
5285,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are approved","buy",1,1000,"8/27/14 20:29",0,21369
5286,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","buy",15,100,"8/27/14 20:29",100,21369
5287,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",20,100,"8/27/14 20:30",0,21369
5290,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",20,20,"8/27/14 20:34",0,14115
5291,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",72,10,"8/27/14 20:35",10,21528
5295,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","sell",75,30,"8/27/14 20:38",0,14115
5297,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",47,30,"8/27/14 20:41",30,21313
5299,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","sell",40,30,"8/27/14 20:42",0,14115
5302,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",50,30,"8/27/14 20:43",0,21313
5305,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",80,40,"8/27/14 20:48",40,21349
5315,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",60,10,"8/27/14 21:00",0,21305
5317,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",40,5,"8/27/14 21:00",8,21305
5321,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",55,40,"8/27/14 21:05",6,21349
5325,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",35,5,"8/27/14 21:11",0,21305
5328,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",80,80,"8/27/14 21:13",80,21349
5330,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",35,20,"8/27/14 21:13",1,21381
5334,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",25,10,"8/27/14 21:18",10,21381
5336,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",55,10,"8/27/14 21:20",10,21321
5340,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",20,15,"8/27/14 21:22",0,21321
5341,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",20,20,"8/27/14 21:22",0,8540
5342,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",30,10,"8/27/14 21:22",0,8540
5344,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",40,5,"8/27/14 21:23",0,8540
5345,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",50,3,"8/27/14 21:23",2,8540
5346,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",25,15,"8/27/14 21:23",15,21321
5347,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",60,1,"8/27/14 21:23",1,8540
5348,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",40,50,"8/27/14 21:23",0,21349
5349,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",70,1,"8/27/14 21:24",1,8540
5350,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",30,10,"8/27/14 21:24",0,21321
5353,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",90,20,"8/27/14 21:27",0,8540
5354,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",80,10,"8/27/14 21:27",0,8540
5355,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",70,5,"8/27/14 21:27",0,8540
5356,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",60,3,"8/27/14 21:28",0,8540
5357,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",50,1,"8/27/14 21:28",0,8540
5361,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",55,100,"8/27/14 21:30",100,21316
5362,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",40,8,"8/27/14 21:30",8,21335
5365,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",15,10,"8/27/14 21:34",0,21381
5366,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are approved","buy",60,50,"8/27/14 21:42",5,21349
5367,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","sell",30,50,"8/27/14 21:42",0,21349
5368,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",65,40,"8/27/14 21:47",40,21349
5406,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",1,5000,"8/27/14 23:14",0,21585
5407,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",1,10000,"8/27/14 23:14",0,21585
5408,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",1,1000,"8/27/14 23:15",0,21585
5410,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",1,10000,"8/27/14 23:15",0,21585
5411,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",3,100,"8/27/14 23:16",0,21585
5413,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","buy",1,1000,"8/27/14 23:17",0,21585
5414,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",1,5000,"8/27/14 23:18",0,21585
5415,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",1,10000,"8/27/14 23:19",0,21585
5416,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",1,10000,"8/27/14 23:20",0,21585
5417,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",1,10000,"8/27/14 23:20",0,21585
5418,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",1,10000,"8/27/14 23:20",0,21585
5419,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",1,10000,"8/27/14 23:20",0,21585
5421,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",10,50,"8/27/14 23:42",0,21304
5422,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",10,50,"8/27/14 23:44",0,21304
5424,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",15,10,"8/27/14 23:50",10,21532
5425,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",50,25,"8/27/14 23:51",0,21532
5431,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","sell",10,10,"8/27/14 23:54",7,21532
5432,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are approved","sell",10,10,"8/27/14 23:54",10,21532
5436,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",50,20,"8/27/14 23:55",17,21532
5438,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",40,25,"8/27/14 23:56",23,21532
5441,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",5,25,"8/27/14 23:59",25,21532
5442,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",25,20,"9/3/14 10:04",0,21381
5449,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",65,50,"9/3/14 10:08",0,21341
5450,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",70,10,"9/3/14 10:08",0,8010
5454,"1428 - Will Nawaz Sharif **vacate the office of Prime Minister of Pakistan **before 1 January 2015?","Yes","sell",45,50,"9/3/14 10:09",0,21341
5457,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",70,50,"9/3/14 10:10",50,21341
5460,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","18 to 24","buy",70,70,"9/3/14 10:10",1,21341
5462,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","8 or less","sell",30,50,"9/3/14 10:11",36,21341
5464,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","buy",60,50,"9/3/14 10:11",0,13209
5465,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",75,20,"9/3/14 10:11",17,21425
5467,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","25 or more","buy",55,40,"9/3/14 10:11",0,21341
5469,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","9 to 17","sell",50,40,"9/3/14 10:11",0,21341
5471,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","sell",40,25,"9/3/14 10:11",1,21341
5472,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",50,100,"9/3/14 10:12",0,21341
5473,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","buy",75,50,"9/3/14 10:12",50,21341
5474,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",50,20,"9/3/14 10:12",0,21425
5478,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",40,10,"9/3/14 10:13",10,8010
5484,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","sell",25,5,"9/3/14 10:14",5,21517
5494,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",35,60,"9/3/14 10:17",0,21329
5495,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",15,200,"9/3/14 10:18",0,8180
5501,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",60,300,"9/3/14 10:20",0,8180
5502,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",15,10,"9/3/14 10:20",0,21547
